"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","OP_CARRIER","OP_CARRIER_AIRLINE_ID","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST","DEST_CITY_NAME","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DEL15","ARR_TIME","ARR_DELAY","CANCELLED","CANCELLATION_CODE","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY"
2025,7,29,2,"MQ","MQ",20398,"N283NN",3888,"DFW","Dallas/Fort Worth, TX","TX","MEM","Memphis, TN","TN",1252,1254,2,0,1436,4,0,"",102,66,431,NA,NA
2025,7,5,6,"UA","UA",19977,"N899UA",2715,"IAH","Houston, TX","TX","BOS","Boston, MA","MA",927,945,18,1,1444,20,0,"",239,210,1597,18,0
2025,7,20,7,"F9","F9",20436,"N380FR",686,"DEN","Denver, CO","CO","DCA","Washington, DC","VA",638,627,-11,0,1139,-25,0,"",192,172,1476,NA,NA
2025,7,11,5,"AS","AS",19930,"N309AS",361,"OMA","Omaha, NE","NE","SEA","Seattle, WA","WA",605,557,-8,0,741,-6,0,"",224,187,1368,NA,NA
2025,7,8,2,"UA","UA",19977,"N480UA",1832,"SEA","Seattle, WA","WA","ORD","Chicago, IL","IL",20,13,-7,0,613,-15,0,"",240,215,1721,NA,NA
2025,7,22,2,"OH","OH",20397,"N617NN",5547,"DFW","Dallas/Fort Worth, TX","TX","ICT","Wichita, KS","KS",805,802,-3,0,925,-6,0,"",83,54,328,NA,NA
2025,7,5,6,"DL","DL",19790,"N336NB",2512,"SLC","Salt Lake City, UT","UT","PSC","Pasco/Kennewick/Richland, WA","WA",2155,2153,-2,0,2226,-8,0,"",93,73,521,NA,NA
2025,7,14,1,"WN","WN",19393,"N8642E",3204,"LAS","Las Vegas, NV","NV","MDW","Chicago, IL","IL",1340,1342,2,0,1909,-6,0,"",207,189,1521,NA,NA
2025,7,7,1,"YX","YX",20452,"N435YX",4777,"LGA","New York, NY","NY","BOS","Boston, MA","MA",605,612,7,0,718,-12,0,"",66,42,184,NA,NA
2025,7,2,3,"WN","WN",19393,"N240WN",910,"OAK","Oakland, CA","CA","GEG","Spokane, WA","WA",1035,1036,1,0,1225,-5,0,"",109,95,723,NA,NA
2025,7,28,1,"AA","AA",19805,"N937AN",1630,"DCA","Washington, DC","VA","ORD","Chicago, IL","IL",1700,1724,24,1,1915,51,0,"",171,96,612,0,0
2025,7,28,1,"OO","OO",20304,"N607UX",5384,"SFO","San Francisco, CA","CA","MFR","Medford, OR","OR",1630,1624,-6,0,1739,-11,0,"",75,51,329,NA,NA
2025,7,2,3,"AA","AA",19805,"N976NN",1380,"ORD","Chicago, IL","IL","MIA","Miami, FL","FL",600,555,-5,0,1004,-4,0,"",189,166,1197,NA,NA
2025,7,25,5,"AA","AA",19805,"N901AA",1282,"EWR","Newark, NJ","NJ","PHX","Phoenix, AZ","AZ",651,651,0,0,912,10,0,"",321,277,2133,NA,NA
2025,7,27,7,"DL","DL",19790,"N589DT",1161,"SLC","Salt Lake City, UT","UT","LAX","Los Angeles, CA","CA",1710,1705,-5,0,1809,-2,0,"",124,91,590,NA,NA
2025,7,5,6,"OO","OO",20304,"N614QX",4924,"LRD","Laredo, TX","TX","DFW","Dallas/Fort Worth, TX","TX",1819,1805,-14,0,1944,-6,0,"",99,76,396,NA,NA
2025,7,5,6,"AA","AA",19805,"N431AN",1974,"LAS","Las Vegas, NV","NV","DFW","Dallas/Fort Worth, TX","TX",1627,1621,-6,0,2154,29,0,"",213,136,1055,0,0
2025,7,6,7,"WN","WN",19393,"N494WN",675,"AUS","Austin, TX","TX","MCO","Orlando, FL","FL",2025,2033,8,0,6,1,0,"",153,137,994,NA,NA
2025,7,30,3,"AA","AA",19805,"N937NN",1101,"ORD","Chicago, IL","IL","TPA","Tampa, FL","FL",1350,1343,-7,0,1729,-4,0,"",166,140,1012,NA,NA
2025,7,22,2,"WN","WN",19393,"N263WN",1556,"ELP","El Paso, TX","TX","PHX","Phoenix, AZ","AZ",1725,1803,38,1,1810,25,0,"",67,52,347,3,0
2025,7,31,4,"UA","UA",19977,"N68842",2667,"LAX","Los Angeles, CA","CA","IAD","Washington, DC","VA",1050,1043,-7,0,1902,7,0,"",319,259,2288,NA,NA
2025,7,5,6,"G4","G4",20368,"194NV",1387,"CVG","Cincinnati, OH","KY","SRQ","Sarasota/Bradenton, FL","FL",1837,2120,163,1,2325,154,0,"",125,107,812,0,0
2025,7,24,4,"OO","OO",20304,"N242SY",3847,"MSP","Minneapolis, MN","MN","GTF","Great Falls, MT","MT",1850,1846,-4,0,2019,-13,0,"",153,126,887,NA,NA
2025,7,11,5,"AA","AA",19805,"N199UW",1257,"PHL","Philadelphia, PA","PA","BOS","Boston, MA","MA",1350,1429,39,1,1552,42,0,"",83,43,280,0,0
2025,7,30,3,"AA","AA",19805,"N910NN",2666,"DFW","Dallas/Fort Worth, TX","TX","SMF","Sacramento, CA","CA",2059,2120,21,1,2248,6,0,"",208,184,1431,NA,NA
2025,7,21,1,"OO","OO",20304,"N246SY",3951,"PHX","Phoenix, AZ","AZ","LAX","Los Angeles, CA","CA",1210,1158,-12,0,1333,-6,0,"",95,60,370,NA,NA
2025,7,7,1,"AA","AA",19805,"N890NN",1245,"MIA","Miami, FL","FL","ATL","Atlanta, GA","GA",1512,1511,-1,0,1703,-5,0,"",112,88,594,NA,NA
2025,7,30,3,"UA","UA",19977,"N38467",2704,"SAT","San Antonio, TX","TX","IAD","Washington, DC","VA",700,649,-11,0,1115,-9,0,"",206,184,1362,NA,NA
2025,7,8,2,"OH","OH",20397,"N588NN",5140,"LEX","Lexington, KY","KY","CLT","Charlotte, NC","NC",640,1056,256,1,1216,247,0,"",80,52,281,247,0
2025,7,31,4,"DL","DL",19790,"N995AT",1989,"TRI","Bristol/Johnson City/Kingsport, TN","TN","ATL","Atlanta, GA","GA",1605,1604,-1,0,1701,-21,0,"",57,37,227,NA,NA
2025,7,16,3,"NK","NK",20416,"N619NK",1448,"LAS","Las Vegas, NV","NV","OAK","Oakland, CA","CA",2204,2158,-6,0,2327,-6,0,"",89,65,407,NA,NA
2025,7,5,6,"F9","F9",20436,"N362FR",1116,"LAS","Las Vegas, NV","NV","ATL","Atlanta, GA","GA",1303,1301,-2,0,2002,-27,0,"",241,209,1747,NA,NA
2025,7,27,7,"AA","AA",19805,"N983AN",1785,"DFW","Dallas/Fort Worth, TX","TX","RSW","Fort Myers, FL","FL",2050,52,242,1,426,224,0,"",154,131,1017,115,0
2025,7,18,5,"WN","WN",19393,"N7860A",2348,"SAN","San Diego, CA","CA","OAK","Oakland, CA","CA",1950,2008,18,1,2138,18,0,"",90,62,446,7,0
2025,7,29,2,"AA","AA",19805,"N122NN",2101,"ORD","Chicago, IL","IL","SEA","Seattle, WA","WA",720,718,-2,0,958,2,0,"",280,232,1721,NA,NA
2025,7,4,5,"WN","WN",19393,"N298WN",699,"LBB","Lubbock, TX","TX","AUS","Austin, TX","TX",650,647,-3,0,758,-7,0,"",71,57,341,NA,NA
2025,7,24,4,"OO","OO",20304,"N754EV",4924,"DFW","Dallas/Fort Worth, TX","TX","LRD","Laredo, TX","TX",1621,1610,-11,0,1727,-22,0,"",77,56,396,NA,NA
2025,7,9,3,"WN","WN",19393,"N443WN",2378,"STL","St. Louis, MO","MO","DEN","Denver, CO","CO",900,858,-2,0,1008,-12,0,"",130,109,770,NA,NA
2025,7,28,1,"WN","WN",19393,"N446WN",3570,"DCA","Washington, DC","VA","MCI","Kansas City, MO","MO",610,609,-1,0,739,-11,0,"",150,130,949,NA,NA
2025,7,20,7,"MQ","MQ",20398,"N270NN",3439,"DFW","Dallas/Fort Worth, TX","TX","CRP","Corpus Christi, TX","TX",1224,1219,-5,0,1331,-17,0,"",72,54,355,NA,NA
2025,7,31,4,"B6","B6",20409,"N317JB",2121,"HPN","White Plains, NY","NY","ACK","Nantucket, MA","MA",856,843,-13,0,1029,29,0,"",106,85,191,0,0
2025,7,23,3,"WN","WN",19393,"N7827A",936,"BUF","Buffalo, NY","NY","BNA","Nashville, TN","TN",1300,1254,-6,0,1347,-13,0,"",113,92,633,NA,NA
2025,7,30,3,"AA","AA",19805,"N852NN",1150,"CLT","Charlotte, NC","NC","LGA","New York, NY","NY",909,904,-5,0,1048,-12,0,"",104,75,544,NA,NA
2025,7,15,2,"OO","OO",20304,"N299SY",4031,"SEA","Seattle, WA","WA","ONT","Ontario, CA","CA",1420,1417,-3,0,1702,-14,0,"",165,137,956,NA,NA
2025,7,23,3,"YX","YX",20452,"N124HQ",4491,"LGA","New York, NY","NY","DCA","Washington, DC","VA",759,749,-10,0,905,-22,0,"",76,44,214,NA,NA
2025,7,8,2,"DL","DL",19790,"N993AT",2285,"ATL","Atlanta, GA","GA","DAB","Daytona Beach, FL","FL",1651,1656,5,0,1813,-3,0,"",77,62,366,NA,NA
2025,7,8,2,"NK","NK",20416,"N715NK",2709,"ATL","Atlanta, GA","GA","MSY","New Orleans, LA","LA",1507,1507,0,0,1532,-10,0,"",85,62,425,NA,NA
2025,7,20,7,"WN","WN",19393,"N8693A",100,"AUS","Austin, TX","TX","HRL","Harlingen/San Benito, TX","TX",1235,1232,-3,0,1324,-16,0,"",52,43,273,NA,NA
2025,7,31,4,"DL","DL",19790,"N962DZ",2689,"BNA","Nashville, TN","TN","ATL","Atlanta, GA","GA",1940,2132,112,1,11,131,0,"",99,39,214,29,0
2025,7,9,3,"OO","OO",20304,"N743SK",5768,"XNA","Fayetteville, AR","AR","DEN","Denver, CO","CO",1349,1435,46,1,1526,35,0,"",111,87,616,0,0
2025,7,29,2,"YX","YX",20452,"N753YX",3417,"BNA","Nashville, TN","TN","ORD","Chicago, IL","IL",956,1109,73,1,1242,44,0,"",93,70,409,0,0
2025,7,21,1,"F9","F9",20436,"N651FR",3336,"PDX","Portland, OR","OR","ONT","Ontario, CA","CA",1113,1235,82,1,1455,79,0,"",140,121,838,0,0
2025,7,26,6,"DL","DL",19790,"N365DN",704,"PDX","Portland, OR","OR","DTW","Detroit, MI","MI",2311,2311,0,0,618,-2,0,"",247,224,1953,NA,NA
2025,7,19,6,"DL","DL",19790,"N879DN",1757,"SJU","San Juan, PR","PR","ATL","Atlanta, GA","GA",1306,1302,-4,0,1701,1,0,"",239,199,1547,NA,NA
2025,7,28,1,"AS","AS",19930,"N265AK",571,"SFO","San Francisco, CA","CA","LAS","Las Vegas, NV","NV",1548,1536,-12,0,1714,-17,0,"",98,79,414,NA,NA
2025,7,31,4,"UA","UA",19977,"N37553",656,"AUS","Austin, TX","TX","IAH","Houston, TX","TX",705,702,-3,0,802,-10,0,"",60,33,140,NA,NA
2025,7,31,4,"AA","AA",19805,"N812AW",2240,"MCO","Orlando, FL","FL","MIA","Miami, FL","FL",1001,1257,1616,1,1409,1617,0,"",72,41,192,1616,0
2025,7,10,4,"WN","WN",19393,"N7723E",527,"ORD","Chicago, IL","IL","DEN","Denver, CO","CO",700,652,-8,0,847,7,0,"",175,149,888,NA,NA
2025,7,20,7,"AA","AA",19805,"N111US",2822,"AUS","Austin, TX","TX","PHX","Phoenix, AZ","AZ",1446,1439,-7,0,1500,-7,0,"",141,111,872,NA,NA
2025,7,1,2,"UA","UA",19977,"N27253",434,"MIA","Miami, FL","FL","IAH","Houston, TX","TX",700,651,-9,0,828,-22,0,"",157,131,964,NA,NA
2025,7,29,2,"WN","WN",19393,"N446WN",3930,"MHT","Manchester, NH","NH","MDW","Chicago, IL","IL",715,713,-2,0,829,-11,0,"",136,121,838,NA,NA
2025,7,24,4,"UA","UA",19977,"N464UA",374,"SJC","San Jose, CA","CA","ORD","Chicago, IL","IL",620,613,-7,0,1230,-12,0,"",257,224,1829,NA,NA
2025,7,11,5,"OO","OO",20304,"N87367",5744,"LAX","Los Angeles, CA","CA","SLC","Salt Lake City, UT","UT",1845,1902,17,1,2142,3,0,"",100,84,590,NA,NA
2025,7,27,7,"DL","DL",19790,"N934AT",2127,"ATL","Atlanta, GA","GA","CHA","Chattanooga, TN","TN",915,914,-1,0,957,-8,0,"",43,24,106,NA,NA
2025,7,21,1,"AA","AA",19805,"N430AN",982,"PDX","Portland, OR","OR","DFW","Dallas/Fort Worth, TX","TX",530,541,11,0,1125,11,0,"",224,198,1616,NA,NA
2025,7,2,3,"AS","AS",19930,"N564AS",1048,"SEA","Seattle, WA","WA","LAX","Los Angeles, CA","CA",1809,1815,6,0,2120,20,0,"",185,136,954,6,0
2025,7,17,4,"WN","WN",19393,"N7881A",4419,"SAN","San Diego, CA","CA","SMF","Sacramento, CA","CA",1930,1942,12,0,2109,-1,0,"",87,71,480,NA,NA
2025,7,25,5,"OO","OO",20304,"N724SK",6395,"DFW","Dallas/Fort Worth, TX","TX","CHA","Chattanooga, TN","TN",1435,1432,-3,0,1735,-9,0,"",123,102,695,NA,NA
2025,7,2,3,"WN","WN",19393,"N419WN",369,"DAL","Dallas, TX","TX","SAN","San Diego, CA","CA",1045,1051,6,0,1138,-2,0,"",167,156,1182,NA,NA
2025,7,9,3,"AA","AA",19805,"N186US",486,"ORD","Chicago, IL","IL","MCO","Orlando, FL","FL",1640,1638,-2,0,2045,19,0,"",187,139,1005,0,0
2025,7,22,2,"WN","WN",19393,"N8821S",3204,"LAS","Las Vegas, NV","NV","MDW","Chicago, IL","IL",1535,1538,3,0,2117,2,0,"",219,195,1521,NA,NA
2025,7,21,1,"G4","G4",20368,"284NV",3032,"AUS","Austin, TX","TX","TYS","Knoxville, TN","TN",905,902,-3,0,1220,-2,0,"",138,119,882,NA,NA
2025,7,24,4,"AA","AA",19805,"N537UW",698,"CLT","Charlotte, NC","NC","MCO","Orlando, FL","FL",1300,1309,9,0,1437,-3,0,"",88,68,468,NA,NA
2025,7,30,3,"OO","OO",20304,"N136SY",5253,"ORD","Chicago, IL","IL","FCA","Kalispell, MT","MT",1942,2024,42,1,2320,32,0,"",236,194,1352,0,0
2025,7,11,5,"OO","OO",20304,"N251SY",3632,"LAX","Los Angeles, CA","CA","SJC","San Jose, CA","CA",1325,1315,-10,0,1447,7,0,"",92,49,308,NA,NA
2025,7,9,3,"DL","DL",19790,"N713TW",668,"JFK","New York, NY","NY","SFO","San Francisco, CA","CA",700,654,-6,0,1005,-15,0,"",371,349,2586,NA,NA
2025,7,30,3,"AA","AA",19805,"N335SN",2068,"LGA","New York, NY","NY","CLT","Charlotte, NC","NC",1705,1820,75,1,2158,157,0,"",218,84,544,30,0
2025,7,3,4,"WN","WN",19393,"N8810L",301,"BNA","Nashville, TN","TN","AUS","Austin, TX","TX",1030,1030,0,0,1244,-1,0,"",134,116,756,NA,NA
2025,7,11,5,"WN","WN",19393,"N219WN",2809,"MYR","Myrtle Beach, SC","SC","BNA","Nashville, TN","TN",1910,1914,4,0,1948,3,0,"",94,74,471,NA,NA
2025,7,1,2,"AA","AA",19805,"N654AW",1811,"DFW","Dallas/Fort Worth, TX","TX","OMA","Omaha, NE","NE",944,1338,234,1,1512,224,0,"",94,76,583,0,0
2025,7,17,4,"DL","DL",19790,"N335NB",1695,"ATL","Atlanta, GA","GA","IAD","Washington, DC","VA",1440,1438,-2,0,1633,8,0,"",115,90,534,NA,NA
2025,7,27,7,"WN","WN",19393,"N8758L",3219,"DEN","Denver, CO","CO","MCO","Orlando, FL","FL",1020,1026,6,0,1554,-11,0,"",208,188,1547,NA,NA
2025,7,16,3,"DL","DL",19790,"N922AT",2092,"MSP","Minneapolis, MN","MN","IND","Indianapolis, IN","IN",905,900,-5,0,1144,1,0,"",104,71,503,NA,NA
2025,7,10,4,"WN","WN",19393,"N8946L",1725,"BWI","Baltimore, MD","MD","ISP","Islip, NY","NY",2255,2331,36,1,32,27,0,"",61,42,220,9,0
2025,7,25,5,"NK","NK",20416,"N645NK",1143,"IAH","Houston, TX","TX","LAX","Los Angeles, CA","CA",2126,2200,34,1,2322,15,0,"",202,177,1379,0,15
2025,7,6,7,"AA","AA",19805,"N152UW",3035,"LAX","Los Angeles, CA","CA","CLT","Charlotte, NC","NC",2244,2235,-9,0,612,-23,0,"",277,249,2125,NA,NA
2025,7,31,4,"WN","WN",19393,"N208WN",1849,"BWI","Baltimore, MD","MD","PBI","West Palm Beach/Palm Beach, FL","FL",810,806,-4,0,1028,-17,0,"",142,118,883,NA,NA
2025,7,18,5,"YX","YX",20452,"N639RW",3431,"EWR","Newark, NJ","NJ","CVG","Cincinnati, OH","KY",1358,1347,-11,0,1600,-4,0,"",133,95,569,NA,NA
2025,7,23,3,"WN","WN",19393,"N8737L",2624,"HNL","Honolulu, HI","HI","SMF","Sacramento, CA","CA",1405,1406,1,0,2229,9,0,"",323,291,2462,NA,NA
2025,7,11,5,"G4","G4",20368,"190NV",2710,"COS","Colorado Springs, CO","CO","PIE","St. Petersburg, FL","FL",1015,1006,-9,0,1546,-4,0,"",220,198,1472,NA,NA
2025,7,18,5,"WN","WN",19393,"N7867A",1292,"BNA","Nashville, TN","TN","SAN","San Diego, CA","CA",620,617,-3,0,819,-16,0,"",242,227,1751,NA,NA
2025,7,20,7,"DL","DL",19790,"N341DN",2271,"DEN","Denver, CO","CO","MSP","Minneapolis, MN","MN",1352,1350,-2,0,1649,-4,0,"",119,99,680,NA,NA
2025,7,30,3,"WN","WN",19393,"N231WN",3956,"BWI","Baltimore, MD","MD","MEM","Memphis, TN","TN",1310,1304,-6,0,1403,-22,0,"",119,105,787,NA,NA
2025,7,16,3,"OO","OO",20304,"N199SY",3320,"LAS","Las Vegas, NV","NV","SAN","San Diego, CA","CA",700,700,0,0,815,-6,0,"",75,46,258,NA,NA
2025,7,30,3,"WN","WN",19393,"N8672F",3062,"ATL","Atlanta, GA","GA","BWI","Baltimore, MD","MD",1020,1016,-4,0,1205,-10,0,"",109,84,577,NA,NA
2025,7,30,3,"OO","OO",20304,"N188SY",3495,"SEA","Seattle, WA","WA","FAT","Fresno, CA","CA",1950,1953,3,0,2212,4,0,"",139,114,748,NA,NA
2025,7,9,3,"MQ","MQ",20398,"N739AE",3526,"ORD","Chicago, IL","IL","SDF","Louisville, KY","KY",1556,1553,-3,0,1805,-15,0,"",72,48,286,NA,NA
2025,7,5,6,"YX","YX",20452,"N238JQ",5700,"JFK","New York, NY","NY","ORD","Chicago, IL","IL",1115,1114,-1,0,1308,-1,0,"",174,104,740,NA,NA
2025,7,10,4,"AA","AA",19805,"N832AW",2867,"OKC","Oklahoma City, OK","OK","DCA","Washington, DC","VA",1739,1734,-5,0,2137,8,0,"",183,156,1158,NA,NA
2025,7,4,5,"AA","AA",19805,"N587UW",2216,"PDX","Portland, OR","OR","DFW","Dallas/Fort Worth, TX","TX",745,740,-5,0,1326,-3,0,"",226,202,1616,NA,NA
2025,7,9,3,"WN","WN",19393,"N217JC",954,"ISP","Islip, NY","NY","PBI","West Palm Beach/Palm Beach, FL","FL",1440,1501,21,1,1745,10,0,"",164,149,1052,NA,NA
2025,7,1,2,"OH","OH",20397,"N563NN",5157,"DAY","Dayton, OH","OH","DFW","Dallas/Fort Worth, TX","TX",728,717,-11,0,859,-5,0,"",162,126,861,NA,NA
2025,7,16,3,"YX","YX",20452,"N214JQ",5643,"LGA","New York, NY","NY","SDF","Louisville, KY","KY",911,900,-11,0,1117,-20,0,"",137,102,659,NA,NA
2025,7,15,2,"WN","WN",19393,"N8648A",1097,"SJU","San Juan, PR","PR","MCO","Orlando, FL","FL",1445,1451,6,0,1754,-6,0,"",183,158,1188,NA,NA
2025,7,14,1,"AS","AS",19930,"N435AS",473,"STL","St. Louis, MO","MO","SEA","Seattle, WA","WA",641,642,1,0,845,-25,0,"",243,219,1709,NA,NA
2025,7,15,2,"WN","WN",19393,"N476WN",2433,"MDW","Chicago, IL","IL","STL","St. Louis, MO","MO",705,659,-6,0,756,-19,0,"",57,43,251,NA,NA
2025,7,28,1,"DL","DL",19790,"N3737C",2149,"SLC","Salt Lake City, UT","UT","CVG","Cincinnati, OH","KY",1340,1338,-2,0,1949,52,0,"",251,167,1450,0,0
2025,7,25,5,"NK","NK",20416,"N717NK",1652,"MIA","Miami, FL","FL","LAS","Las Vegas, NV","NV",700,712,12,0,914,-13,0,"",302,268,2174,NA,NA
2025,7,9,3,"WN","WN",19393,"N437WN",1590,"BWI","Baltimore, MD","MD","IND","Indianapolis, IN","IN",1320,1318,-2,0,1455,-10,0,"",97,84,516,NA,NA
2025,7,26,6,"WN","WN",19393,"N962WN",1900,"MCO","Orlando, FL","FL","MSY","New Orleans, LA","LA",2050,2136,46,1,2210,30,0,"",94,74,551,24,0
2025,7,15,2,"WN","WN",19393,"N7727A",717,"BWI","Baltimore, MD","MD","STL","St. Louis, MO","MO",630,630,0,0,736,-14,0,"",126,106,738,NA,NA
2025,7,30,3,"DL","DL",19790,"N894AT",2405,"ATL","Atlanta, GA","GA","AGS","Augusta, GA","GA",2026,2050,24,1,2141,17,0,"",51,30,143,4,0
2025,7,25,5,"OO","OO",20304,"N402SY",3327,"GEG","Spokane, WA","WA","SEA","Seattle, WA","WA",1520,1547,27,1,1659,23,0,"",72,43,224,0,0
2025,7,20,7,"DL","DL",19790,"N312DU",1482,"ATL","Atlanta, GA","GA","IAD","Washington, DC","VA",1255,1253,-2,0,1434,-8,0,"",101,79,534,NA,NA
2025,7,20,7,"AA","AA",19805,"N991NN",2343,"ORD","Chicago, IL","IL","SAN","San Diego, CA","CA",714,703,-11,0,1011,43,0,"",308,257,1723,0,0
2025,7,28,1,"G4","G4",20368,"317NV",2922,"SFB","Sanford, FL","FL","FNT","Flint, MI","MI",630,645,15,1,923,13,0,"",158,138,988,NA,NA
2025,7,15,2,"B6","B6",20409,"N978JB",189,"JFK","New York, NY","NY","SAN","San Diego, CA","CA",730,721,-9,0,1001,-28,0,"",340,302,2446,NA,NA
2025,7,28,1,"MQ","MQ",20398,"N242NN",4041,"CMH","Columbus, OH","OH","ORD","Chicago, IL","IL",645,650,5,0,732,17,0,"",102,54,296,5,0
2025,7,24,4,"HA","HA",19690,"N493HA",514,"LIH","Lihue, HI","HI","HNL","Honolulu, HI","HI",1859,1856,-3,0,1930,-7,0,"",34,20,102,NA,NA
2025,7,28,1,"OO","OO",20304,"N824SK",3686,"MSP","Minneapolis, MN","MN","DLH","Duluth, MN","MN",915,911,-4,0,1007,-16,0,"",56,31,144,NA,NA
2025,7,22,2,"DL","DL",19790,"N356DN",500,"ATL","Atlanta, GA","GA","LAX","Los Angeles, CA","CA",1830,1848,18,1,2009,2,0,"",261,235,1947,NA,NA
2025,7,31,4,"AS","AS",19930,"N729AL",435,"IAD","Washington, DC","VA","SFO","San Francisco, CA","CA",1959,2027,28,1,2321,35,0,"",354,320,2418,0,28
2025,7,23,3,"AA","AA",19805,"N414AL",664,"KOA","Kona, HI","HI","PHX","Phoenix, AZ","AZ",2145,2138,-7,0,601,-32,0,"",323,306,2860,NA,NA
2025,7,15,2,"AA","AA",19805,"N920US",2737,"TPA","Tampa, FL","FL","MIA","Miami, FL","FL",730,735,5,0,843,4,0,"",68,41,204,NA,NA
2025,7,13,7,"G4","G4",20368,"323NV",1972,"BNA","Nashville, TN","TN","SHV","Shreveport, LA","LA",1136,1130,-6,0,1256,-20,0,"",86,70,481,NA,NA
2025,7,11,5,"MQ","MQ",20398,"N241NN",3339,"AUS","Austin, TX","TX","DFW","Dallas/Fort Worth, TX","TX",835,852,17,1,955,12,0,"",63,41,190,NA,NA
2025,7,26,6,"AA","AA",19805,"N752US",521,"MEM","Memphis, TN","TN","PHX","Phoenix, AZ","AZ",750,748,-2,0,859,-3,0,"",191,167,1264,NA,NA
2025,7,25,5,"B6","B6",20409,"N559JB",257,"BOS","Boston, MA","MA","BZN","Bozeman, MT","MT",740,737,-3,0,1033,-4,0,"",296,275,1991,NA,NA
2025,7,3,4,"B6","B6",20409,"N950JT",454,"ONT","Ontario, CA","CA","JFK","New York, NY","NY",2359,156,117,1,1003,93,0,"",307,287,2429,17,0
2025,7,5,6,"WN","WN",19393,"N964WN",1082,"BWI","Baltimore, MD","MD","RSW","Fort Myers, FL","FL",1315,1326,11,0,1547,-3,0,"",141,128,919,NA,NA
2025,7,31,4,"WN","WN",19393,"N8528Q",4703,"LGB","Long Beach, CA","CA","SLC","Salt Lake City, UT","UT",1210,1238,28,1,1525,30,0,"",107,78,588,0,0
2025,7,3,4,"B6","B6",20409,"N975JT",1601,"JFK","New York, NY","NY","FLL","Fort Lauderdale, FL","FL",654,652,-2,0,946,-13,0,"",174,149,1069,NA,NA
2025,7,16,3,"YX","YX",20452,"N740YX",3719,"EWR","Newark, NJ","NJ","STL","St. Louis, MO","MO",1425,1424,-1,0,1557,-18,0,"",153,129,872,NA,NA
2025,7,20,7,"AS","AS",19930,"N433AS",388,"SEA","Seattle, WA","WA","STL","St. Louis, MO","MO",832,829,-3,0,1422,-4,0,"",233,205,1709,NA,NA
2025,7,3,4,"AA","AA",19805,"N912AN",1509,"BOS","Boston, MA","MA","ORD","Chicago, IL","IL",658,652,-6,0,854,-5,0,"",182,127,867,NA,NA
2025,7,18,5,"OO","OO",20304,"N658CA",4321,"SLC","Salt Lake City, UT","UT","SGU","St. George, UT","UT",1330,1326,-4,0,1428,-12,0,"",62,46,272,NA,NA
2025,7,31,4,"AS","AS",19930,"N281AK",700,"SEA","Seattle, WA","WA","PHX","Phoenix, AZ","AZ",1335,1401,26,1,1706,37,0,"",185,149,1107,26,0
2025,7,6,7,"WN","WN",19393,"N7704B",3483,"AUS","Austin, TX","TX","BWI","Baltimore, MD","MD",1640,1708,28,1,2146,51,0,"",218,176,1342,4,0
2025,7,21,1,"OH","OH",20397,"N531EG",5156,"DCA","Washington, DC","VA","BGR","Bangor, ME","ME",959,955,-4,0,1148,-3,0,"",113,79,590,NA,NA
2025,7,27,7,"WN","WN",19393,"N8643A",2216,"LAX","Los Angeles, CA","CA","AUS","Austin, TX","TX",1930,2003,33,1,55,20,0,"",172,154,1242,7,0
2025,7,5,6,"WN","WN",19393,"N8846Q",1062,"STL","St. Louis, MO","MO","OKC","Oklahoma City, OK","OK",2110,2110,0,0,2232,-3,0,"",82,65,462,NA,NA
2025,7,25,5,"YX","YX",20452,"N438YX",4409,"DCA","Washington, DC","VA","CMH","Columbus, OH","OH",1659,1756,57,1,1944,80,0,"",108,73,323,0,57
2025,7,23,3,"WN","WN",19393,"N8726H",490,"LAS","Las Vegas, NV","NV","HNL","Honolulu, HI","HI",830,835,5,0,1132,-18,0,"",357,341,2762,NA,NA
2025,7,11,5,"F9","F9",20436,"N658FR",3283,"DFW","Dallas/Fort Worth, TX","TX","PHX","Phoenix, AZ","AZ",1040,1032,-8,0,1053,-21,0,"",141,117,868,NA,NA
2025,7,7,1,"OO","OO",20304,"N915SW",5125,"RHI","Rhinelander, WI","WI","ORD","Chicago, IL","IL",1305,1256,-9,0,1442,20,0,"",106,56,264,20,0
2025,7,29,2,"WN","WN",19393,"N1810U",4166,"PDX","Portland, OR","OR","BWI","Baltimore, MD","MD",2115,2111,-4,0,500,-15,0,"",289,274,2358,NA,NA
2025,7,31,4,"NK","NK",20416,"N740NK",1368,"ATL","Atlanta, GA","GA","MCO","Orlando, FL","FL",1044,1040,-4,0,1202,-11,0,"",82,59,404,NA,NA
2025,7,27,7,"AA","AA",19805,"N970UY",460,"CLT","Charlotte, NC","NC","DFW","Dallas/Fort Worth, TX","TX",1623,1643,20,1,1818,8,0,"",155,130,935,NA,NA
2025,7,13,7,"WN","WN",19393,"N7839A",2964,"LAS","Las Vegas, NV","NV","PSP","Palm Springs, CA","CA",840,837,-3,0,930,-15,0,"",53,32,173,NA,NA
